MACDStrategy_45_60,tickers,['BTCUSDT'],initial equity,100000.0,frequency,60 min
Start date,2018-04-01 00:00:00,End date,2018-09-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2018-04-03 04:00:00,BTCUSDT,LONG,100,Binance,7360.0,736.0
2018-04-05 05:00:00,BTCUSDT,SHORT,100,Binance,6857.97,685.797
2018-04-07 21:00:00,BTCUSDT,LONG,100,Binance,6975.0,697.5
2018-04-09 23:00:00,BTCUSDT,SHORT,100,Binance,6782.72,678.272
2018-04-11 18:00:00,BTCUSDT,LONG,100,Binance,6899.75,689.975
2018-04-15 16:00:00,BTCUSDT,SHORT,100,Binance,8269.0,826.9000000000001
2018-04-15 18:00:00,BTCUSDT,LONG,100,Binance,8321.02,832.1020000000001
2018-04-17 10:00:00,BTCUSDT,SHORT,100,Binance,8087.3,808.73
2018-04-18 16:00:00,BTCUSDT,LONG,100,Binance,8111.01,811.1010000000001
2018-04-19 14:00:00,BTCUSDT,SHORT,100,Binance,8229.97,822.997
2018-04-19 15:00:00,BTCUSDT,LONG,100,Binance,8239.02,823.902
2018-04-26 09:00:00,BTCUSDT,SHORT,100,Binance,8746.0,874.6
2018-04-27 20:00:00,BTCUSDT,LONG,100,Binance,8970.0,897.0
2018-04-29 15:00:00,BTCUSDT,SHORT,100,Binance,9337.06,933.706
2018-04-29 16:00:00,BTCUSDT,LONG,100,Binance,9307.0,930.7
2018-04-30 21:00:00,BTCUSDT,SHORT,100,Binance,9218.39,921.8389999999999
2018-05-03 05:00:00,BTCUSDT,LONG,100,Binance,9209.82,920.982
2018-05-07 02:00:00,BTCUSDT,SHORT,100,Binance,9326.2,932.6200000000001
2018-05-10 15:00:00,BTCUSDT,LONG,100,Binance,9350.0,935.0
2018-05-11 12:00:00,BTCUSDT,SHORT,100,Binance,8521.0,852.1
2018-05-14 01:00:00,BTCUSDT,LONG,100,Binance,8680.0,868.0
2018-05-15 20:00:00,BTCUSDT,SHORT,100,Binance,8512.15,851.215
2018-05-16 03:00:00,BTCUSDT,LONG,100,Binance,8140.0,814.0
2018-05-16 15:00:00,BTCUSDT,SHORT,100,Binance,8265.0,826.5
2018-05-19 22:00:00,BTCUSDT,LONG,100,Binance,8218.57,821.857
2018-05-22 17:00:00,BTCUSDT,SHORT,100,Binance,8210.01,821.0010000000001
2018-05-30 06:00:00,BTCUSDT,LONG,100,Binance,7449.99,744.999
2018-05-31 23:00:00,BTCUSDT,SHORT,100,Binance,7485.01,748.5010000000001
2018-06-01 13:00:00,BTCUSDT,LONG,100,Binance,7429.52,742.9520000000001
2018-06-02 14:00:00,BTCUSDT,SHORT,100,Binance,7653.79,765.379
2018-06-02 21:00:00,BTCUSDT,LONG,100,Binance,7639.89,763.989
2018-06-04 20:00:00,BTCUSDT,SHORT,100,Binance,7526.19,752.619
2018-06-06 17:00:00,BTCUSDT,LONG,100,Binance,7517.08,751.7080000000001
2018-06-09 04:00:00,BTCUSDT,SHORT,100,Binance,7653.0,765.3000000000001
2018-06-15 13:00:00,BTCUSDT,LONG,100,Binance,6497.77,649.777
2018-06-16 17:00:00,BTCUSDT,SHORT,100,Binance,6519.44,651.944
2018-06-17 23:00:00,BTCUSDT,LONG,100,Binance,6449.61,644.961
2018-06-21 04:00:00,BTCUSDT,SHORT,100,Binance,6759.21,675.921
2018-06-21 05:00:00,BTCUSDT,LONG,100,Binance,6741.27,674.1270000000001
2018-06-21 09:00:00,BTCUSDT,SHORT,100,Binance,6736.5,673.6500000000001
2018-06-22 00:00:00,BTCUSDT,LONG,100,Binance,6722.95,672.2950000000001
2018-06-22 14:00:00,BTCUSDT,SHORT,100,Binance,6163.99,616.399
2018-06-26 01:00:00,BTCUSDT,LONG,100,Binance,6227.99,622.799
2018-06-27 13:00:00,BTCUSDT,SHORT,100,Binance,6050.71,605.071
2018-06-30 18:00:00,BTCUSDT,LONG,100,Binance,6316.41,631.6410000000001
2018-07-02 09:00:00,BTCUSDT,SHORT,100,Binance,6327.5,632.75
2018-07-02 17:00:00,BTCUSDT,LONG,100,Binance,6618.0,661.8000000000001
2018-07-04 23:00:00,BTCUSDT,SHORT,100,Binance,6586.98,658.698
2018-07-05 19:00:00,BTCUSDT,LONG,100,Binance,6510.32,651.032
2018-07-06 14:00:00,BTCUSDT,SHORT,100,Binance,6549.11,654.9110000000001
2018-07-07 22:00:00,BTCUSDT,LONG,100,Binance,6575.0,657.5
2018-07-10 08:00:00,BTCUSDT,SHORT,100,Binance,6581.62,658.162
2018-07-14 13:00:00,BTCUSDT,LONG,100,Binance,6237.84,623.7840000000001
2018-07-20 10:00:00,BTCUSDT,SHORT,100,Binance,7467.99,746.799
2018-07-20 19:00:00,BTCUSDT,LONG,100,Binance,7350.05,735.0050000000001
2018-07-20 20:00:00,BTCUSDT,SHORT,100,Binance,7348.14,734.8140000000001
2018-07-20 21:00:00,BTCUSDT,LONG,100,Binance,7298.0,729.8000000000001
2018-07-21 15:00:00,BTCUSDT,SHORT,100,Binance,7391.63,739.163
2018-07-22 21:00:00,BTCUSDT,LONG,100,Binance,7371.01,737.1010000000001
2018-07-26 21:00:00,BTCUSDT,SHORT,100,Binance,7972.3,797.23
2018-07-28 23:00:00,BTCUSDT,LONG,100,Binance,8225.04,822.5040000000001
2018-07-30 02:00:00,BTCUSDT,SHORT,100,Binance,8200.02,820.0020000000001
2018-07-30 10:00:00,BTCUSDT,LONG,100,Binance,8154.99,815.499
2018-07-30 20:00:00,BTCUSDT,SHORT,100,Binance,8168.94,816.894
2018-08-07 01:00:00,BTCUSDT,LONG,100,Binance,6918.25,691.825
2018-08-07 09:00:00,BTCUSDT,SHORT,100,Binance,7062.96,706.296
2018-08-07 10:00:00,BTCUSDT,LONG,100,Binance,7054.17,705.417
2018-08-07 18:00:00,BTCUSDT,SHORT,100,Binance,7104.89,710.489
