MACDStrategy_13_47,tickers,['BTCUSDT'],initial equity,1.0,frequency,60 min
Start date,2018-04-01 00:00:00,End date,2018-09-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2018-04-02 03:00:00,BTCUSDT,LONG,0.00014310844726618456,Binance,6980.72,0.001
2018-04-04 13:00:00,BTCUSDT,SHORT,0.00014310844726618456,Binance,7071.0,0.001011919830619191
2018-04-07 06:00:00,BTCUSDT,LONG,0.00014708066127186532,Binance,6866.28,0.0010109079107885719
2018-04-09 14:00:00,BTCUSDT,SHORT,0.00014708066127186532,Binance,6731.27,0.0009900396427994689
2018-04-11 01:00:00,BTCUSDT,LONG,0.00014445329730314514,Binance,6840.0,0.0009890496031566694
2018-04-14 21:00:00,BTCUSDT,SHORT,0.00014445329730314514,Binance,8058.47,0.0011640725627184761
2018-04-15 01:00:00,BTCUSDT,LONG,0.00014319520741543863,Binance,8113.02,0.0011629084901557576
2018-04-16 12:00:00,BTCUSDT,SHORT,0.00014319520741543863,Binance,7935.37,0.0011363069530682492
2018-04-17 18:00:00,BTCUSDT,LONG,0.00014273268859811255,Binance,7945.17,0.001135170646115181
2018-04-17 19:00:00,BTCUSDT,SHORT,0.00014273268859811255,Binance,7874.0,0.0011238771900215383
2018-04-18 13:00:00,BTCUSDT,LONG,0.00013854320643174318,Binance,8095.89,0.0011227533128315168
2018-04-25 15:00:00,BTCUSDT,SHORT,0.00013854320643174318,Binance,8972.09,0.0012430221169941788
2018-04-27 02:00:00,BTCUSDT,LONG,0.00013403259209207805,Binance,9255.49,0.0012417790948771846
2018-04-28 06:00:00,BTCUSDT,SHORT,0.00013403259209207805,Binance,9163.03,0.0012281446623174741
2018-04-28 11:00:00,BTCUSDT,LONG,0.00013295875619944326,Binance,9218.57,0.0012269165176551566
2018-04-30 07:00:00,BTCUSDT,SHORT,0.00013295875619944326,Binance,9222.01,0.001226146979258828
2018-05-02 11:00:00,BTCUSDT,LONG,0.00013344339094205538,Binance,9170.15,0.0012249208322795688
2018-05-06 10:00:00,BTCUSDT,SHORT,0.00013344339094205538,Binance,9610.0,0.0012823909869531522
2018-05-09 20:00:00,BTCUSDT,LONG,0.00013806136655705484,Binance,9269.99,0.0012811085959661991
2018-05-10 23:00:00,BTCUSDT,SHORT,0.00013806136655705484,Binance,9002.2,0.0012428560340199193
2018-05-13 12:00:00,BTCUSDT,LONG,0.00014470155085353164,Binance,8571.93,0.0012416131779858994
2018-05-14 11:00:00,BTCUSDT,SHORT,0.00014470155085353164,Binance,8415.01,0.001217664997447977
2018-05-14 17:00:00,BTCUSDT,LONG,0.0001389254455193428,Binance,8747.36,0.001216447332450529
2018-05-15 21:00:00,BTCUSDT,SHORT,0.0001389254455193428,Binance,8472.72,0.001177076400760646
2018-05-19 02:00:00,BTCUSDT,LONG,0.00014340778356996417,Binance,8191.49,0.0011758993243598857
2018-05-21 23:00:00,BTCUSDT,SHORT,0.00014340778356996417,Binance,8381.24,0.0012019350519679264
2018-05-26 15:00:00,BTCUSDT,LONG,0.0001590307518059072,Binance,7542.77,0.0012007331169159585
2018-05-27 01:00:00,BTCUSDT,SHORT,0.0001590307518059072,Binance,7277.62,0.0011573653799577062
2018-05-29 15:00:00,BTCUSDT,LONG,0.00015544675905529898,Binance,7430.53,0.0011562080145777484
2018-05-31 00:00:00,BTCUSDT,SHORT,0.00015544675905529898,Binance,7368.96,0.001145480949608136
2018-05-31 10:00:00,BTCUSDT,LONG,0.00015157866495045936,Binance,7541.9,0.0011443354686585278
2018-06-01 17:00:00,BTCUSDT,SHORT,0.00015157866495045936,Binance,7432.99,0.0011266827007901151
2018-06-02 07:00:00,BTCUSDT,LONG,0.00014715750059825095,Binance,7641.0,0.001125556018089325
2018-06-04 09:00:00,BTCUSDT,SHORT,0.00014715750059825095,Binance,7627.9,0.0011225026988133985
2018-06-05 22:00:00,BTCUSDT,LONG,0.0001466756592881158,Binance,7637.66,0.001121380196114585
2018-06-08 07:00:00,BTCUSDT,SHORT,0.0001466756592881158,Binance,7627.88,0.0011188243279706327
2018-06-09 12:00:00,BTCUSDT,LONG,0.000146858578107629,Binance,7603.15,0.001117705503642662
2018-06-09 13:00:00,BTCUSDT,SHORT,0.000146858578107629,Binance,7584.79,0.0011138914746449634
2018-06-12 09:00:00,BTCUSDT,LONG,0.00016245331793855137,Binance,6842.98,0.0011127775831703184
2018-06-12 19:00:00,BTCUSDT,SHORT,0.00016245331793855137,Binance,6497.97,0.0010556167863651686
2018-06-14 14:00:00,BTCUSDT,LONG,0.0001641206101181201,Binance,6419.1,0.0010545611695788036
2018-06-15 22:00:00,BTCUSDT,SHORT,0.0001641206101181201,Binance,6403.74,0.0010509857158378104
2018-06-17 02:00:00,BTCUSDT,LONG,0.00016075601872758143,Binance,6524.7,0.0010499347301219726
2018-06-18 01:00:00,BTCUSDT,SHORT,0.00016075601872758143,Binance,6415.06,0.0010312595054985587
2018-06-18 18:00:00,BTCUSDT,LONG,0.00015319664159732472,Binance,6718.15,0.0010302282459930601
2018-06-20 08:00:00,BTCUSDT,SHORT,0.00015319664159732472,Binance,6633.99,0.0010163049883902362
2018-06-20 20:00:00,BTCUSDT,LONG,0.00015048566687217272,Binance,6740.0,0.001015288683401846
2018-06-22 01:00:00,BTCUSDT,SHORT,0.00015048566687217272,Binance,6637.59,0.000998862157574065
2018-06-25 00:00:00,BTCUSDT,LONG,0.00016173480868603545,Binance,6163.58,0.0009978632954164908
2018-06-26 19:00:00,BTCUSDT,SHORT,0.00016173480868603545,Binance,6164.99,0.0009970934782013218
2018-06-28 16:00:00,BTCUSDT,LONG,0.00016288953083350066,Binance,6109.05,0.0009960963847231205
2018-06-28 21:00:00,BTCUSDT,SHORT,0.00016288953083350066,Binance,5920.68,0.0009644167874152907
2018-06-30 01:00:00,BTCUSDT,LONG,0.00015019481361697423,Binance,6408.27,0.0009634523706278753
2018-07-01 20:00:00,BTCUSDT,SHORT,0.00015019481361697423,Binance,6354.68,0.0009544399781955139
2018-07-02 14:00:00,BTCUSDT,LONG,0.0001440397600898689,Binance,6612.98,0.0009534855382173184
2018-07-04 04:00:00,BTCUSDT,SHORT,0.0001440397600898689,Binance,6524.01,0.0009397168352239056
2018-07-04 17:00:00,BTCUSDT,LONG,0.00014054202545332511,Binance,6673.01,0.0009387771183886818
2018-07-05 20:00:00,BTCUSDT,SHORT,0.00014054202545332511,Binance,6507.97,0.0009146432853894763
2018-07-06 22:00:00,BTCUSDT,LONG,0.00013883750033643857,Binance,6574.7,0.0009137286421040866
2018-07-07 22:00:00,BTCUSDT,SHORT,0.00013883750033643857,Binance,6575.0,0.0009128565647120836
2018-07-07 23:00:00,BTCUSDT,LONG,0.00013482824641174372,Binance,6756.98,0.0009119437081473714
2018-07-09 18:00:00,BTCUSDT,SHORT,0.00013482824641174372,Binance,6697.28,0.0009029825181284429
2018-07-13 15:00:00,BTCUSDT,LONG,0.00014384316936547553,Binance,6265.0,0.0009020795356103145
2018-07-14 07:00:00,BTCUSDT,SHORT,0.00014384316936547553,Binance,6222.99,0.0008951346045296606
2018-07-14 08:00:00,BTCUSDT,LONG,0.0001436851584518247,Binance,6217.38,0.000894239469925131
2018-07-14 13:00:00,BTCUSDT,SHORT,0.0001436851584518247,Binance,6237.84,0.0008962850287971302
2018-07-14 16:00:00,BTCUSDT,LONG,0.00014268494627135136,Binance,6269.01,0.0008953887437683328
2018-07-19 15:00:00,BTCUSDT,SHORT,0.00014268494627135136,Binance,7392.35,0.0010547770625690242
2018-07-19 17:00:00,BTCUSDT,LONG,0.00014183314244112664,Binance,7421.88,0.0010537222855064555
2018-07-20 23:00:00,BTCUSDT,SHORT,0.00014183314244112664,Binance,7337.53,0.00104070493765604
2018-07-21 23:00:00,BTCUSDT,LONG,0.00014037781478644663,Binance,7398.78,0.001039664232718384
2018-07-26 04:00:00,BTCUSDT,SHORT,0.00014037781478644663,Binance,8226.43,0.0011548082668936682
2018-07-27 23:00:00,BTCUSDT,LONG,0.0001407449414449834,Binance,8188.57,0.0011536534586267745
2018-07-29 14:00:00,BTCUSDT,SHORT,0.0001407449414449834,Binance,8215.97,0.0011563562165637403
2018-07-29 20:00:00,BTCUSDT,LONG,0.00014071999274318123,Binance,8201.0,0.0011551998603471765
2018-07-30 08:00:00,BTCUSDT,SHORT,0.00014071999274318123,Binance,8166.12,0.0011491363471399473
2018-08-02 10:00:00,BTCUSDT,LONG,0.0001514345014811518,Binance,7573.17,0.0011479872107928073
2018-08-02 13:00:00,BTCUSDT,SHORT,0.0001514345014811518,Binance,7500.32,0.0011358072201491124
2018-08-04 09:00:00,BTCUSDT,LONG,0.00015196186551321957,Binance,7459.35,0.0011346714129289634
2018-08-04 12:00:00,BTCUSDT,SHORT,0.00015196186551321957,Binance,7255.0,0.001102483334298408
2018-08-06 06:00:00,BTCUSDT,LONG,0.00015547390116535473,Binance,7076.94,0.0011013808509641096
2018-08-06 15:00:00,BTCUSDT,SHORT,0.00015547390116535473,Binance,6972.94,0.0010841101843919484
2018-08-07 12:00:00,BTCUSDT,LONG,0.0001518802200179892,Binance,7123.66,0.0010830260742075565
Sharpe Ratio,Sortino Ratio,Max Drawdown,Max Drawdown Duration,Total Returns,Annualized Returns,Compound Annual Growth Rate
0.36432281621973756,0.6179100238863211,33.78439195882893,2517,0.020644191334088458,0.058430732176612245,0.05954098238986605
Trades,Trade Winning,Average Trade,Average Win,Average Loss,Best Trade,Worst Trade,Worst Trade Date,Avg Days in Trade
41,0.2926829268292683,0.005092424394676525,0.05573049753937498,-0.015861261044509047,0.17918937758912493,-0.05041809270230212,0 days 10:00:00,1 days 15:01:28
